arrived_at,num_prefill_tokens,num_decode_tokens
225.24704529799922,62,145
225.28985476855033,52,396
225.29157554267954,153,389
225.29173393928332,58,308
225.29220139156507,77,315
225.35791392339763,65,198
225.49852932635253,1070,486
225.57762429650597,115,565
225.5897269193368,69,387
225.61228755873148,369,231
225.61351018515495,50,309
225.6190135293022,52,158
225.6975274439146,44,9
225.69854674102012,253,125
225.7032770598407,50,23
225.83024568999556,46,196
225.84041834347417,94,333
225.84376748863994,53,6
225.91129529402292,289,171
226.02960397024432,172,81
226.08330182297937,43,511
226.08610320131297,746,433
226.08830012013573,60,505
226.88037907961032,107,222
226.88350512990087,73,113
226.95301097124,70,261
226.98099488415846,45,2240
226.9972332893791,55,117
227.00665110956263,226,399
227.02010193094816,173,257
227.04467703990332,138,20
227.0457905311619,43,90
227.04660735969884,48,61
227.97282942455783,54,322
228.4309284378273,78,221
228.46948199311586,93,685
228.69916404314395,54,285
228.70698350219908,51,113
228.71314122247136,60,202
228.71352501812237,56,33
228.82358566384988,318,1120
228.82388593157106,1480,23
228.82763458577514,104,767
228.8397034975446,331,780
228.8406467479822,57,624
228.84745778146038,236,272
228.90042094044247,163,209
228.9019608886773,894,590
228.90444708987584,58,89
228.9104032354993,244,145
228.9662067890123,114,333
228.98439858495763,72,385
228.99240780453275,57,291
228.99475594792014,43,9
230.46839471143198,78,261
230.47838393295018,50,165
230.4831735124457,614,659
230.61837863875581,52,159
230.64989128212164,53,311
230.6560167846166,49,579
230.6810327172684,90,582
230.771999652338,59,291
230.77461431615953,1517,1530
230.78404075851094,102,633
230.78860555811085,85,364
230.79453897108758,62,280
230.79636784714253,655,769
230.8537883456768,3741,12
230.88904886329792,304,261
231.00807030093736,1018,191
231.02447680470712,63,481
231.055346290727,72,208
231.05956850618568,96,767
231.06978154919253,942,389
231.14033598636664,1376,261
231.19182079966757,91,532
231.30222095342546,57,327
231.3028232599017,77,15
231.30665409240413,50,233
231.42687039206442,55,134
231.42845050427948,59,432
231.51646618404604,51,314
231.51692592467862,482,235
231.5199783768578,139,1280
231.52549474543747,85,25
231.52636200806148,203,3
231.53452973011568,728,395
231.53989481842783,56,198
231.54565829281384,74,39
231.54744280427101,45,542
231.57101441026538,48,318
231.57247567890656,119,365
231.60219514593888,103,123
231.60640289301594,53,438
231.6250761882684,2252,2490
231.6353104244293,55,88
231.6515530853409,242,95
231.65378074032515,59,49
231.74663169339792,96,36
231.81229687669614,454,2330
231.82004319271712,52,100
231.83566652178942,54,241
231.83755406815374,61,314
231.8458824274308,69,434
231.89816053295183,1792,445
231.90201371611522,307,9
231.90289955923097,47,15
231.9137627706271,60,474
231.92903824932986,3756,366
231.9311907952846,1296,97
234.13987476138914,1484,369
234.23011382438762,271,767
234.26429858983107,60,561
234.28215050936544,53,231
234.31930381864262,204,278
234.3215756577706,43,90
234.49893539501585,61,84
234.5050795001013,74,4096
234.68040089010807,1954,99
234.6934273731456,77,657
234.69443257792253,46,441
234.73052703906401,46,9
234.77164588060157,86,240
234.77988828918973,53,289
234.9380246458547,77,231
235.08911402132853,79,429
235.13583535669375,242,769
235.2586767442266,72,769
235.28361926381163,58,172
235.31254166063573,50,2550
235.31924994177018,180,62
235.34332051444588,1252,769
235.36446804504394,71,3120
235.42280420943788,59,35
235.42777137722757,225,124
235.43128485445095,466,117
236.47431881488635,174,193
236.4808872728208,49,101
236.4819239276984,60,294
236.48824029582428,148,312
236.5291620179136,76,469
236.53801064607367,46,98
236.55631453685717,47,58
236.61087893576905,58,98
237.01365041932507,59,111
237.21068954929,50,188
237.3214006214981,129,254
237.35484881545662,53,319
237.41458427676244,100,130
237.42246348810696,232,767
237.4291273183292,47,18
237.4634123753451,83,153
237.46595361444838,80,113
237.62304455840592,197,709
237.62327527072017,45,223
237.63657777843582,165,310
237.6515968630089,211,170
237.6530551966854,346,4096
237.7202667121933,48,1750
237.72750564971645,144,293
237.85341245755313,67,166
237.86696882028633,123,243
237.88519122997107,1283,177
238.11148745293292,734,578
238.12466036443817,195,3100
238.1252966916755,52,84
238.13196609209734,46,236
238.13384260366396,55,402
238.13483812582766,48,44
238.15029518115873,56,75
238.3969913470009,71,355
238.44330758371612,57,198
238.44772522244986,46,314
240.84189905481517,102,352
240.8458061128245,236,522
240.8527363604031,83,344
240.87055791782015,72,48
243.2783577092129,48,194
243.29130339093987,53,83
243.3204747071223,65,292
243.45281400236178,51,218
243.5500057025105,56,122
243.56514854508222,54,465
243.5772622394839,54,332
243.58456924424692,62,318
243.94242627002475,64,626
243.94490073344645,3952,183
243.94571514582407,48,389
243.96634799549525,558,2120
244.00602601483607,592,510
244.01780252275103,942,247
244.01901092947213,93,186
244.02958554061843,749,127
246.45743986617939,243,209
246.45923934639669,55,269
246.80852844203045,3897,295
246.80972868429168,60,291
246.82825694629994,55,636
246.83495959991942,127,282
247.12110254395142,350,45
247.2553068756279,54,37
247.25671968119337,51,123
247.28684290007243,63,456
247.293714882703,202,276
247.2944471532528,73,312
247.30695080008323,47,71
247.3093679540915,55,257
247.3139131281705,177,767
247.3803105573699,51,11
247.38527014601303,49,241
247.38916158199348,48,2610
247.3902482286394,57,228
247.4735331718206,49,152
247.68461084016334,1302,391
247.69482900685418,47,63
247.69962889032627,96,360
247.7002325568599,51,288
247.70587016271395,62,271
247.7331149448889,203,399
247.75921094643223,598,333
247.85434161139986,52,9
247.91492904923524,2109,111
247.9268675341233,58,210
247.97994013674474,280,341
247.98958366330552,79,39
248.217531348207,53,105
248.26520286612174,64,403
248.4067442702817,76,290
248.42835978799238,51,565
248.44259346288305,58,312
248.4513256028292,66,641
248.46156851609592,66,432
248.46451945226835,78,3290
248.4651379513192,62,344
248.4839866170343,51,102
248.50408233162153,54,100
248.50461549825337,2757,346
248.76514116415623,591,26
248.92708537847835,60,66
248.94506316543706,71,264
249.1316077569525,112,139
249.21060523483928,49,65
249.50073095634002,52,177
249.50170622517354,572,39
249.5269485075424,230,352
249.5566089538723,55,204
249.57847101430715,88,138
249.59174704439621,53,167
249.60639399052448,69,147
249.70701118351738,56,203
249.77642322238887,1992,649
249.78207814752952,63,228
249.92119686308553,86,775
249.95374400371983,43,327
249.95946870414647,54,164
249.9687067844843,71,203
249.97125596351773,63,355
249.97446388591203,48,127
249.99138144229684,60,134
251.15556028748674,56,335
251.23013741787327,65,250
251.2669410329138,532,217
251.26858553437003,1307,712
251.2858449825799,898,516
251.36261984459264,84,254
251.3822413764292,464,224
251.39922186385218,58,194
251.9787961137521,52,223
252.57616115157293,960,432
252.82971167838636,53,218
252.93878029992354,58,2260
253.02060012324293,691,168
253.02679383788401,60,304
253.04927566020922,302,470
253.0697791777496,50,186
253.08331409286222,56,184
253.0879219080496,49,334
253.09973199142894,113,297
253.23586089627125,56,29
253.60807943988343,59,269
253.61401998562522,62,138
255.37317364611343,252,7
255.37499298300472,489,84
255.37961267148347,47,75
255.54283399836882,89,408
256.23205968581067,63,307
256.2540542865873,191,672
256.39310869601906,228,682
256.40313969995617,57,25
256.4054486908356,52,9
256.43453642068124,51,295
256.7519199400114,75,542
256.75461654027026,66,391
256.78582538820405,207,1
256.85089825862383,43,39
256.8547665374499,431,565
256.85508362197805,71,301
256.87731253278,59,304
256.8831365860951,57,404
257.02879368335795,72,98
257.0414849403113,60,138
257.09784472512837,239,734
257.147668289435,526,133
257.15596030847666,72,492
257.1906208454867,53,208
257.94568967367223,104,208
257.94651553558685,107,34
257.95275106065486,1583,171
258.2471235043413,65,19
258.33349753541165,145,462
258.3384732328463,124,452
258.3426426154419,69,249
258.4329752197604,86,3
258.44000558201077,65,74
258.68793128526454,116,640
258.9394443423185,71,501
260.1509478946442,1283,79
260.1734745927579,63,424
260.30790814351025,78,508
260.34514998575764,64,37
260.39740107840373,61,81
260.39816966353834,64,307
260.39940215640075,52,2590
260.40035589313,76,392
260.4079833332095,54,99
260.42845030621186,57,297
260.4322399262747,119,115
260.4351885805952,65,526
260.4438786730706,63,297
260.4979839642754,60,603
260.54704580515494,63,450
260.5486616363675,117,767
260.58191819071845,143,180
260.6559713494222,48,121
260.72744559529815,72,187
260.72772351426386,512,94
260.7345929849534,87,361
260.7424201360785,686,284
262.0209406858793,73,240
262.0260808505184,63,674
262.0270917710934,44,10
262.02795662465314,92,94
262.02839329433885,177,767
262.0367778461726,153,179
262.16699575384683,262,386
262.18921868775493,55,629
262.241928734583,73,353
262.2453927824514,343,135
262.2677167912011,56,245
262.2705897147444,60,105
262.30944090998236,260,302
262.3200523546545,47,56
262.3503793293812,68,204
262.36462668690007,51,141
262.36504840202144,43,9
262.3997443518601,1319,128
262.5386898625014,49,219
262.53899489388454,63,271
262.6010452291683,68,211
262.6067555144136,126,175
262.9155575478183,57,223
262.94284052992816,134,78
262.9507115136046,1878,320
262.9547795775938,924,193
263.02224670108865,68,171
263.02780815250105,79,93
263.04075625331217,120,318
263.0412538375522,58,304
263.0419944501571,53,224
263.04510964572245,180,140
263.0560428343009,68,700
263.35262555007716,43,441
263.3529580139821,345,407
277.37740088633205,103,533
277.41942246637683,1111,550
277.42515503900086,64,197
277.4263336207125,51,70
277.4851567225186,641,385
277.4853558885909,56,173
277.5606647929157,137,57
279.4368507526273,48,210
279.4397653069004,56,97
279.4533333652562,150,159
279.50350084507585,727,180
279.53739354256396,53,30
279.5703727305065,67,130
279.9405245275573,82,342
279.94499061275235,70,521
279.96202109010204,53,304
279.9713735298324,120,325
279.98008052669024,1320,769
279.98087382764385,88,176
279.9819740100491,120,74
279.9831782443034,156,277
279.9936121795161,50,76
279.9946277594062,62,154
279.99547362658,51,117
280.0090915793112,50,199
280.0100305706403,51,108
280.0117726384166,1247,3
280.1557716077725,123,19
280.1601412791811,163,388
280.2332293277675,98,269
280.39098085639876,60,186
280.4114207098066,87,285
280.41455958227397,62,616
280.4273199043205,1002,110
280.42778512180445,45,745
280.4315961084137,92,633
280.4322178956197,66,341
280.575949564807,57,586
280.57752427394166,54,135
280.62374211129026,65,355
280.7329495731082,55,329
280.73953714040687,72,193
280.77371706814756,2669,2240
280.87561973351166,67,374
280.87883698774857,102,13
280.93864069743313,57,94
280.94753362237685,87,294
280.9478055224449,47,69
280.951804025984,77,411
280.9536015913363,55,323
280.9576116884633,136,363
280.97381861974384,68,418
281.07754592847624,67,277
281.0838027096012,55,385
281.0935744444488,368,14
281.3066914699955,252,307
281.3453664997102,705,71
281.34609526620125,51,210
281.3523848951658,59,210
281.3559300774847,61,314
281.361948678904,59,398
281.3825183986424,3980,531
281.3911563000742,134,681
281.3914608002749,91,33
281.4992335874553,95,156
281.59664158152185,581,347
281.59707626155426,82,220
281.6012807875218,63,148
281.6628128897373,70,190
281.667331747793,52,55
281.78528480904276,154,149
281.7896353796355,268,172
281.7990762615491,400,282
281.8236612982726,80,20
281.8273012330615,78,35
281.88043669430544,65,422
281.88678438717045,706,259
281.9072191278654,1089,615
281.9168880962717,392,440
281.9326828066414,73,206
281.9372685010936,174,12
281.9379883727577,77,95
281.94122290752284,2319,328
281.94721928334405,51,98
281.94844769424867,564,233
281.95049606584973,51,96
281.96549071166623,49,24
282.1262203315131,60,394
282.1275714742203,212,194
282.1299482746709,60,378
282.13834526285024,58,239
282.15452792266973,82,272
282.16039966968333,72,10
282.23238551568267,52,225
282.2480808402095,71,34
282.25490519101004,84,3
282.31009558477376,1688,9
282.3107946769048,1932,322
282.3110927943878,54,577
282.3117805146525,67,201
282.3158619414114,45,63
282.3176543779352,49,436
282.42574047220415,64,13
282.4421792794349,98,232
283.21319705283065,49,233
283.21342446694985,63,758
283.23585532700605,54,2040
283.2440809716745,57,381
283.2741362511904,582,647
283.2903327477693,56,429
283.2988387823938,313,395
283.31329462730844,325,662
283.3161534463587,56,253
283.4441636203488,60,152
283.44653059858126,117,145
283.4512599392517,128,80
283.4733771160319,1392,512
283.51476675502715,339,171
283.611862378384,846,284
283.63198565897966,231,360
283.6385374757205,454,152
283.64141689484455,58,146
283.6426234716766,192,327
283.6461075093333,59,315
283.64894225514735,146,296
283.70912078497724,388,768
283.71115264115144,193,695
283.76034022311177,66,23
283.7685762464765,54,46
283.7741923685207,51,213
283.84132542425584,1721,831
283.8464917501037,908,3
283.8482199544139,74,170
283.88555656779596,58,336
283.899208889271,893,196
283.9109359461677,47,606
283.96890558908126,106,297
283.97491248058407,402,65
283.9757565660563,55,156
284.0566667308209,63,374
286.45268124763277,48,31
286.97030754922633,60,315
287.02602286741865,55,331
287.0692593591084,1231,1
287.07935566911937,109,732
287.0832547858167,192,181
287.09366858391576,71,383
287.09881940986367,131,146
287.3393537430176,48,633
287.3486668091926,65,389
287.3750068229235,1027,252
287.37760086283987,70,278
287.4000861967683,403,486
287.40517393948426,1219,30
287.41504494699234,48,148
287.41768638221527,78,308
287.4627948234388,55,245
287.46500375560504,67,162
288.4766835050093,115,396
288.4796490997157,188,234
288.67934891003824,60,318
288.6855508780782,70,198
288.69987644779735,84,285
288.81512421458456,650,1400
289.331379553574,56,246
289.3496514385005,347,28
289.36061417169054,60,278
289.362729677628,223,128
289.363510600324,52,410
289.3734088466597,75,375
289.3930955189247,54,215
289.7887801245673,295,56
289.8436796109321,78,233
290.0528167335734,44,9
291.076266376184,1019,68
291.0901771253085,52,145
291.0962586036225,61,425
291.0974057279444,44,30
291.1438938865527,56,197
291.2355858458149,69,137
291.2360684800277,57,414
291.2720500477195,56,295
291.27290551291054,49,2030
291.27715582007545,50,150
291.28587606263636,332,338
292.24732837899035,50,418
292.25241569817337,112,106
292.707428787658,432,425
292.7119133155988,47,34
292.7204061038918,55,198
292.720921809413,53,138
292.7412430114745,54,195
292.7682408085662,137,132
292.7683514944491,134,31
293.4403279116851,46,139
293.7027574847009,53,211
293.71110582386075,172,484
293.74838232146254,119,160
293.757724630075,75,247
293.8083807628314,305,32
293.82674360599236,49,3040
293.8343070452099,53,125
293.83880164794675,97,194
293.85687476601737,76,343
293.85697808783334,56,131
293.85901904041,185,338
293.8872393105712,51,153
293.89844787376927,1247,3
293.9018579035048,444,571
294.15534637984376,62,4096
294.2322494567325,48,24
294.3153274483825,730,1870
294.3344193948101,354,758
294.3543519245528,313,117
294.9061143501539,126,357
294.909662973611,53,379
297.31519752696425,67,324
297.3534688395757,106,504
297.35543234516405,58,621
297.35612035841075,51,185
297.3710731292577,3703,108
297.3712144890133,133,277
297.4209257886331,370,329
297.4214724539441,175,390
297.4410074671029,172,2
297.4453647227714,50,1750
297.51034059006594,184,46
297.51961945888587,312,370
297.5213619593667,43,9
297.53575850101623,454,505
297.5370377530479,60,60
297.67607014750365,147,589
297.6965817881799,2882,388
297.7048644209725,87,444
297.7334906938039,77,34
297.73969704528565,2362,556
297.7473320584683,63,309
297.7485248899048,91,355
297.81548756510654,95,199
297.89136762462607,57,769
298.07298767201496,54,144
298.13011171508026,298,331
298.13477393077613,177,30
298.1382580489401,572,326
298.1417081599313,50,20
298.1422754754153,801,645
298.15775113106315,56,296
298.93992293269326,43,62
299.3722773609017,47,285
299.3785737527851,124,583
299.3885796230501,49,4096
299.403182120315,103,576
299.4065781224093,58,273
299.40805855044067,55,245
299.40976277422465,46,73
299.43138864857616,51,115
299.43186421725477,410,221
299.50321421227056,487,103
299.5126183964003,60,387
299.51326527454495,62,719
299.54126828366196,962,128
299.5685409051046,115,119
299.61481060888775,62,288
299.6241495335434,1871,300
299.6574091212718,62,36
299.66190241207613,52,185
299.66204683733315,69,354
299.66300721380014,63,101
299.6921762897753,79,36
299.6940552434339,436,75
299.69713928645666,120,45
299.70364247454063,1167,151
299.71304288861256,55,75
299.71726548709717,53,463
299.73905318566904,185,138
299.73953077017273,442,372
299.95593461107893,1358,3
